date,relative_dates,year_month,stars,review
4 Stunden,2023-01-31 17:04:30.429822,01/2023,5,Immer wieder gerne hier. Vorher online informieren ob das Prodult vorrätig ist und dann losfahren.
5 Stunden,2023-01-31 16:04:30.429822,01/2023,5,"Hier findet Man(n) eine große Auswahl, die es bei anderen Baumärkten so nicht mehr findet!"
2 Tagen,2023-01-29 21:04:30.429822,01/2023,5,"nette personal, grosse auswahl,"
5 Tagen,2023-01-26 21:04:30.429822,01/2023,5,"Sehr freundliche, hilfsbereite Personalien! Angemessene Preise!Gerne erst Hornbach"
5 Tagen,2023-01-26 21:04:30.429822,01/2023,5,
6 Tagen,2023-01-25 21:04:30.429822,01/2023,5,Freundlich und gewissenhaft.
6 Tagen,2023-01-25 21:04:30.429822,01/2023,5,
1 Woche,2023-01-24 21:04:30.429822,01/2023,4,Alles fürs Projekt
1 Woche,2023-01-24 21:04:30.429822,01/2023,5,Immer wieder eine Freude.
1 Woche,2023-01-24 21:04:30.429822,01/2023,4,Immer prima guter Servis
1 Woche,2023-01-24 21:04:30.429822,01/2023,5,
1 Woche,2023-01-24 21:04:30.429822,01/2023,5,"Top,jeder Mitarbeiter weiß wo was zu finden ist."
1 Woche,2023-01-24 21:04:30.429822,01/2023,5,
1 Woche,2023-01-24 21:04:30.429822,01/2023,4,
2 Wochen,2023-01-17 21:04:30.429822,01/2023,3,Kann ein bisschen mehr Liebe vertragen
2 Wochen,2023-01-17 21:04:30.429822,01/2023,5,
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,
3 Wochen,2023-01-10 21:04:30.429822,01/2023,1,"wenn ich den Kassenbon nicht gelesen hätte, wäre ich um fast 40 Euro betrogen worden! Und niemand hat mir gesagt, dass ihnen dieser Stress leid täte!"
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,Es gibt Scheibenwischer für Mercedes
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,"Really big store. Perhaps you can find there everything you’re searching for and way more. I was searching for a rare item and I could only find it there. Also the employees are really kind and helpful.(Übersetzt von Google)Wirklich großer Laden. Vielleicht finden Sie dort alles, was Sie suchen, und noch viel mehr. Ich war auf der Suche nach einem seltenen Gegenstand und konnte ihn nur dort finden. Auch die Angestellten sind sehr nett und hilfsbereit."
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,
3 Wochen,2023-01-10 21:04:30.429822,01/2023,5,"Schön leer zu der Zeit als wir da waren, ansonsten wie immer."
3 Wochen,2023-01-10 21:04:30.429822,01/2023,4,Standard gut
4 Wochen,2023-01-03 21:04:30.429822,01/2023,5,
4 Wochen,2023-01-03 21:04:30.429822,01/2023,5,Ich kaufe da gerne!
4 Wochen,2023-01-03 21:04:30.429822,01/2023,3,"Man muss viel laufen und suchen, ist sehr groß"
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,Super
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,"Sodastream-Patronen (noname)gibt es hier für 5,99€, sehr günstig!Leider gibt es (noch?) nicht die Patronen für den neuesten Sodastream, das wäre super!"
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,"Gut sortierter, mit öffentlichen einigermaßen bequem zu erreichender Baumarkt. Hat alles, was man erwartet zu finden."
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,Mega Große Auswahl! Personal freundlich und hilfsbereit. Leider nicht immer eine gute Profi Beratung. Man sollte schon wissen was man verkauft. Bin aber öfters hier. Preis /Leistung ist ok.
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,Man bekommt dort immer alles und nettes Personal
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,
1 Monat,2023-01-01 21:04:30.429822,01/2023,5,"Du findest immer, was du suchst👍🏻👍🏻👍🏻"
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,Leider keine Sacklochgewindeschneider
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,Markt recht übersichtlich und bei Fragen helfen die Mitarbeiter immer sehr freundlich.Manchmal sind die Schlangen an den Kassen etwas lang
1 Monat,2023-01-01 21:04:30.429822,01/2023,4,Nettes hilfsbereite Personal
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Gut(Übersetzt von Google)Darm
1 Monat,2023-01-01 21:04:30.430823,01/2023,3,Aufgeräumt und motivierte MA
1 Monat,2023-01-01 21:04:30.430823,01/2023,4,"Baumarkt halt, gut sortiert, nicht überlaufen."
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Toller Service
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Best place. Recommended!(Übersetzt von Google)Bester Platz. Empfohlen!
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Immer gut Beraten
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,3,
1 Monat,2023-01-01 21:04:30.430823,01/2023,4,"Wer zum Bauen irgendetwas sucht, hier findet man alles."
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Tolle VERKÄUFER
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Gut sortierte Tierabteilung
1 Monat,2023-01-01 21:04:30.430823,01/2023,4,(Übersetzt von Google) Ca(Original)Ok
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,
1 Monat,2023-01-01 21:04:30.430823,01/2023,5,Sehr freundlicher und hilfsbereiter Personal.Preise sind recht günstig.
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,"Die Apotheke unter den Baumärkten,  aber nettes Personal"
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,Hornbach eben. Preisvergleiche lohnen sich.
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Habe Ersatzlampen für meinen Schwippbogen gesucht. Wurde kurzem Suchen nach einem Berater, hatte ich Kontakt mit einer netten Mitarbeiterin, die mir sofort die richtigen Lampen gezeigt."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,Sehr aufmerksam das Personal. Super Laden
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,"Immer nettes Personal, Preise OK"
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Allein aus beruflichen Gründen bin ich mindestens einmal die Woche in diesem Markt und ich kann mit Gewissheit behaupten, dass dieser Hornbach definitiv mein Lieblingsmarkt ist. Wie alle ist dieser ausgesprochen gut sortiert und man findet sich klasse zurecht. Die Mitarbeiter sind einsame Spitze und stehen einem immer mit qualifizierten Hinweisen oder Rat und Tat zur Seite und helfen wo sie nur können.Auch bei Onlinebestellungen und der Selbstabholung im Markt funktioniert immer alles reibungslos. Auch wenn man mal nicht alles auf einmal in sein Auto bekommt, kann man etappenweise die Bestellung abholen und muss so nicht gleich ein Auto mieten.Die Pflanzenabteilung ist schön sortiert und wenn man hin und wieder mal die Augen offen hält, kann man des Öfteren auch richtig gute Schnapper machen. Gerade die Pflanzen mit dem gelben Punkt in der hinteren rechten Ecke sind top in Schuss, sehen eben nur nicht mehr so taufrisch aus, wachsen aber dennoch immer gut an. Hier kann teilweise nicht einmal die nahegelegene Baumschule mithalten.Abschließend kann ich sagen: macht bitte weiter so. Ihr habt den Laden im Griff. Wisst, wovon ihr redet und bleibt immer freundlich. Am liebsten würde ich diesem Laden noch einen sechsten Stern geben, wenn ich könnte."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,Man bekommt fast alles .Es macht Spaß den Baumarkt zu erkunden.
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"In dem Hornbach war ich noch nie,aber ich komme wieder,der Verkäufer  war einfach toll."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,3,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,Wird man gut beraten für Männer das Spielzeug  land da fühlen sie sich  alle wohl :):)wir Frauen  haben dann nix mehr zusagen:( jedenfalls ist er sogut übersichtlich und sehr gut bestücktIch finde ihn auch voll supper
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Nettes Personal, sehr Aufgeräumt und Sauber. Hier findet mann alles."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,Gute Beratung
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Riesig. Aber gut beschildert, so dass Suchen zum Erfolg führt. Ich fand die Größe beeindruckend."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,Sehr guter Laden. Immer hilfsbereite Mitarbeiter. Hier findet man fast alles.
2 Monaten,2022-12-02 21:04:30.430823,12/2022,3,(Übersetzt von Google) zu viel Produktverbreitung(Original)слишком большой разброс товара
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Also wir müssen sagen, daß wir sehr zufrieden mit diesem Hornbach sind. Es wird alles sehr kulant behandelt. Auch das Sortiment ist sehr umfangreich."
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Der beste Baumarkt rund um Berlin. Sehr ordentlich durchdacht, macht Freude dort einzukaufen, weiter so. Verkäufer eigentlich überall total nett. Der Hammer die Baustoffabteilung so gewaltig an Ware, ist der Knaller. Perfekt auch die Größe des Drive In, mit Auto rein ran am Regal einpacken, rein im Markt da noch etwas kaufen alles zusammen bezahlen, kurze Ausfahrtkontrolle beim netten Personal👍 und dann zum Projekt fahren. Da macht einkaufen Spass.----- Neu----Ergänzung zum eines der besten Baumärkte in Berlin. Ab sofort drei gute Autoelektroladesäulen auf dem Parkplatz, genau hintern Fußgängerüberweg. Hornbach geht mit der Zeit mit, super....👍"
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,Wenige Personal
2 Monaten,2022-12-02 21:04:30.430823,12/2022,4,
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,Sehr gute Beratung
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,"Mega nettes Personal, waren schon oft hier auch während der Pandemie... uns wurde immer mit gutem Rat und Ideen weiter geholfen. Das Preis-Leistungsverhältnis ist auch klasse. Wir können diese Filiale sehr empfehlen. Ein enthusiastischer Daumen nach oben 👍"
2 Monaten,2022-12-02 21:04:30.430823,12/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,"(Übersetzt von Google) Riesige Anlage, große Auswahl an verschiedenen Produkten(Original)Ogroman objekat,širok asortiman raznih proizvoda"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Guter Baumarkt mit großer Auswahl und sauberer Kundentoilette.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,"Sehr freundliches Personal. Habe alles bekommen, was ich wollte....und mehr 🤣"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,Es gibt genug Mitarbeiter wenn man fragen hat und es ist nie wirklich voll. Man kann also entspannt einkaufen.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,Eigentlich Hornbach wie man es kennt aber die Aquaristik ist erschreckend. Die Aquarien sehen schmutzig aus und in 2 Aquarien hat sich im Kies Schimmel gebildet. Pflanzen welche keimfrei und steril abgepackt sind werden trotz Verwelken weiter zum eigentlichen Preis verkauft. Auch sehen hier die Pflanzen in den grossen Becken krank und kaputt aus.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,Guter Service und tolle Produkte. Aber auch teuer.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Gute Auswahl und nicht so voll. Im Gartenbereich hatten wir freundliche und kompetente Beratung.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,1,"Die Mitarbeiter selber empfehlen eine online  Kauf, wenn man was fragt"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,"SchlechtercService,"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,1,Gradestrasse...Personalmangel auch hier. Man wird von Reihe zu Reihe geschickt. Früher hat ein MA noch geholfen. Heute steht er nicht mal mehr auf und spricht Kunde überhaupt an. Unmöglich. Nächste mal Bauhaus!!
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Immer wieder sehr positiv überrascht. Nettes und fachkompetentes Personal. Unser Baumarkt
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,"Gut sortiert, nettes Personal, fast alles bekommen und es gibt SB Kassen"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,Grosser Parkplatz reichhaltiges Angebot an Material kleiner Imbiss auf dem Gelände.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,"Hab letztens nach einer neuen Toilette gesucht, bin im Sanibereich gelandet. Suuppper Bedienung, so konnte ich meinen neuen tollen Sitz erobern. Trotzdem nur 4 Sterne da die Mitarbeiter keine Provision bekommen. Glaube der Mitarbeiter hieß Hr Fenz. Immer wieder würde ich mich von ihm bearbeiten lassen."
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,Alles bekommen was wir brauchten und relativ zügig...Schnell wieder raus..chakka 😇
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Sehr nett.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,"Auslegware gekauft, wurde gut beraten und es war ein angenehmer Kauf"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,1,Leider sehr unfähige Mitarbeiter an den Kassen und der Information.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,Leider kein hautzn
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,"Sehr kompetente Mitarbeiter, sind immer bereit zu helfen, haben gute Kenntnisse und meine Fragen konnten immer beantwortet werden."
3 Monaten,2022-11-02 21:04:30.430823,11/2022,1,Laut Internet und Anruf sollen noch 24 Artikel da vor Ort sein. Nach über 10km fahrt kommt man da an das sie ein sagen sie kommen nicht an die Artikel ran was für ein Service !!
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Sehr nette Menschen und hilfsbereit
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,"Toller Baumarkt, gehe immer wieder gerne hin.War heute aber nur wegen des ""Künstler Bedarfs"" dort. Gute Auswahl und tolle Sets für Kinder vorhanden! War nicht mein letzter Besuch in dieser Abteilung!"
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,"Hübsche junge Verkäufer, die einem anlächeln als wäre es eine Ehre dort zu arbeiten. So etwas lädt wirklich zum Verweilen und Einkaufen ein."
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Nette fachkundige Mitarbeiter
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Super Angebote und Preis Leistung  !!!
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Alles was der Handwerker braucht  ..Nette Bedienung und Preis Leistung  stimmt .Viele Parkplätze  .....
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,"Normales Sortiment.Die Kassiererin war allerdings eine Schlaftablette und bevorzugte es, sich lästige Haare und Fusseln vom Shirt zu zupfen, als mir das Wechselgeld zu geben.  Das alles selbstverständlich in Faultier Geschwindigkeit."
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,Großer Baumarkt viel an Sortiment und Super Leihgeräte
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,"It's fun experience to buy there. you buy cheap but quality material. Garden stuff and plants are also good and affordable. I liked it a lot and purchased some foto frame and garden stones. The staff are also paciant and helpful.(Übersetzt von Google)Es macht Spaß, dort einzukaufen. Sie kaufen billiges, aber hochwertiges Material. Gartenartikel und Pflanzen sind auch gut und erschwinglich. Ich mochte es sehr und kaufte einige Fotorahmen und Gartensteine. Das Personal ist auch paciant und hilfsbereit."
3 Monaten,2022-11-02 21:04:30.430823,11/2022,3,Manche Dinge sind teuer
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,
3 Monaten,2022-11-02 21:04:30.430823,11/2022,4,Nette Personal.
3 Monaten,2022-11-02 21:04:30.430823,11/2022,5,"Hilfsbereite Mitarbeiter und gut sortierter ""Laden"".Komme gerne hierher."
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,👍👍👍👍👍👍
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Personal sehr freundlich und hilfsbereit Dankeschön
4 Monaten,2022-10-03 21:04:30.430823,10/2022,1,"Es werden Einkaufswagen weggenommen. Die Gänge(Deko Abteilung) sind so klein, dass man gezwungen ist diesen stehen zu lassen. Mitarbeiter interessies nicht, ich hätte wieder rausgehen müssen, im mir selber wieder einen Wagen zu holen. Ist mir noch nie wo anders passiert. Tolle Kundschaft, werde andere Baumärkte aufsuchen"
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,"Ordentlicher Baumarkt, gut sortiert, keine lange Wartezeit, Berater sind gut zu finden und kompetent..was will man mehr."
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,"@Smart Home by HornbachTrotz das ich nicht direkt meine Artikel in Berlin Neukölln gekauft habe, habe ich den vollen Service bekommen.Der technische online sowie der telefonische Support  sind der Hammer und haben sich innerhalb von zwei Stunden bei mir gemeldet und deren Angebot/anweisung/Service mega!Auch beim Service vor Ort in Berlin Neukölln gibt es nichts zu mäckern trotz anfänglicher technischer Kommunikations Schwierigkeiten, ein wenig Geduld und Verständnis (ca.15-20min) würde/n alle Infos auf einen Tisch gesammelt und mein Problem wurde ohne weiteres gelöst.MEGA!!!!!Auch wenn es Hornbach nicht so oft in Berlin gibt, im Gegensatz zu andere Baumärkte hier, doch in Relation bei dem Service ist es mir den Weg aus dem Norden Berlins von nun an öfters Wert.Vielen Dank noch einmal."
4 Monaten,2022-10-03 21:04:30.430823,10/2022,1,Service scheint hier ein Fremdwort zu sein.Den einen Punkt gibt es für den sauberen Parkplatz.!!!!
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,"(Übersetzt von Google) Dichtung gesucht und nicht gefunden, in Hornbach gefunden, super hier in der Blumenabteilung.(Original)Bir conta aradım bulamamıştım Hornbachta buldum  buranın cıcek bölümünde harika"
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Habe für meinen Teich alles bekommen
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Man konnte sogar Mitarbeiter finden.
4 Monaten,2022-10-03 21:04:30.430823,10/2022,4,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Sehr freundliche und hilfsbereite Mitarbeiter.  Wir kaufen hier gern ein.
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,"Alles gut und ordentlich zu finden, auch für NICHT Handwerker"
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Hier bin ich sehr gerne da Auswahl sehr gross und Personal sehr zuvorkommend und Nett
4 Monaten,2022-10-03 21:04:30.430823,10/2022,4,Hilfsbereit gutes Personal
4 Monaten,2022-10-03 21:04:30.430823,10/2022,3,"Die Filiale von Hornbach in der Geradestraße habe ich zweimal besucht.Das Warensortiment ist breit gestreut und gut strukturiert.Das Kassenpersonal ist freundlich.Einmalig habe ich eine Enttäuschung mit den Mitarbeitern an der Information erlebt.Die Information die es gab war gut, das Verhalten jedoch seltsam. Dies ist natürlich subjektiv."
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Übersichtliches Sortiment und freundliche Berater. Preise sind absolut im normalen Bereich und vieles gibt es hier zu günstigen Konditionen. Bin immer gern dort...
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Ein Baumarkt halt. :)
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,sehr guter baumarkt
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,"Sehr Guter Service, danke an die netten Mitarbeiter."
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,Online Abholung ist super flink. Drive in für Baustoffe ist eine sehr gemütliche Angelegenheit. Einfach bis zum Regal fahren und die Ware kann direkt ins Fahrzeug geladen werden. Die Mitarbeiter sind freundlich und hilfsbereit.
4 Monaten,2022-10-03 21:04:30.430823,10/2022,3,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.430823,10/2022,5,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,4,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,4,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,5,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,3,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,5,
4 Monaten,2022-10-03 21:04:30.431821,10/2022,5,"Really cool they have nice toilets for customers and also will cut wood to whatever size you need! Good selection of plants, snacks. Bus stop right outside. Nice people working there too.(Übersetzt von Google)Wirklich cool, sie haben schöne Toiletten für Kunden und schneiden auch Holz auf die gewünschte Größe! Gute Auswahl an Pflanzen, Snacks. Bushaltestelle direkt vor der Tür. Dort arbeiten auch nette Leute."
4 Monaten,2022-10-03 21:04:30.431821,10/2022,2,Leider wurden wir von den 3 Mitarbeitern hin und her geschickt ohne den gesuchten Artikel zu bekommen. Sind dann in einen anderen Baumarkt gefahren.
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,👍
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Super nett hier immer wieder gerne
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Alles gefunden
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Sehr freundliches Personal. Alle Dinge vorrätig
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,(Übersetzt von Google) Verschiedene Extras und günstige Preise. Das Personal ist sehr freundlich und zuvorkommend. Eindeutige Markierungen zwischen den Warenregalen gekennzeichneter Artikel. Riesiger Parkstrand und vieles mehr. Alles in allem ist die Empfehlung ausgezeichnet(Original)Asortiman extra i cene povoljne. Osoblje je vrlo ljubazno i predusretljivo. Jasna obeležja izmedju polica dobra označeni artikli. Ogroman park plaz i Jos puno toga. Sve u svemu preporuka odlična
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,Auch alles teuer geworden
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Ich fahre  immer wieder gerne zum Hornbach aber an dem Tag habe ich echt nicht verstanden dieser Verkehrs ampel vor BSR ein und Ausfahrt warum der sinnlose rote ampel viele Autos haben da gestanden und gewartet das es grün wird es gab keinen Betrieb vom BSR Gelände man sagt heut zu Tage wir sollen Energie sparen....Also wozu dieser sinnlose rote ampel die einfach Leute aufhalten tut und sinnlos co2 Ausstoß verursacht aber das ist nicht der einzige ampel in Berlin sinnlos zum stehen bringt.Man sollte es umdenken....
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,"Guter Laden, grosse Auswahl nettes Personal"
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,"(Übersetzt von Google) Ich gehe oft, wenn ich zu Hause einen Garten besitze. Ich gehe vor einiger Zeit dorthin. Ich bin vor einer Weile zum Arbeitsrauch gegangen. Ich habe zwei Dimensionen gekauft, um die Seilrosen in Unserer Lieben Frau von der Kathedrale zu besteigen(Original)집  정원소유 하고있으면  자주가죠  작업용퓸  얼마전에 갔어  성당 성모님밭에  줄장미 올라 가는 차원  2개구입 했어  설치  했어요  잡고올라가라고  세웠어요  까만 장미  두송이  분홍색한송이가  날 반겼어요 다양한    작업용 품이 많아요Bauhaus 라고하죠   필요해요"
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Alles OK geh gerne hin
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,2,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,"Gute Auswahl, preiswert und nettes Fachpersonal."
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,1,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,"Nette Kassiererinnen, nette Mitarbeiter!"
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,1,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Es gibt sehr schöne Blumen zu kaufen und preiswert!
5 Monaten,2022-09-03 21:04:30.431821,09/2022,1,Leider ist die Filiale in der Gradestr. einer der schlechten Hornbachmärkte in Berlin und Umland.Meine heutige Pfandrückgabe wurde nicht ausbezahlt trotz Vorlage des Kaufnachweises. Das funktioniert in anderen Hornbachmärkten unkompliziert. Wieso das in der Gradestraße nicht funktioniert konnte mir auch die Stellv. Marktleitung nicht erklären. Der Herr war überfordert. Auch nach einem Gespräch mit der Stellv. Marktleitung keine Einsicht. So muss man sein gezahlten Geld hinterherrennen bzw. in einem anderen Markt auszahlen lassen. Die Logik verstehe einer.
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Im Gegensatz zu Dresden trifft man hier auf motiviertes und hilfsbereites Personal!
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Ich gehe hier zu gerne hin. Finde immer was.
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Nettes Personal gute Beratung immer gerne wieder
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Top(Übersetzt von Google)oben
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,
5 Monaten,2022-09-03 21:04:30.431821,09/2022,4,Wie andere Fialen auch gut sortiert. Freundliche Beratung bei Problemen.
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Kaufe immer wieder gerne dort ein. Das gesamte Personal ist stets freundlich und hilfsbereit. Besonders am Holzzuschnitt alle gut gelaunt. Macht Freude
5 Monaten,2022-09-03 21:04:30.431821,09/2022,5,Sehr gut
