date,relative_dates,year_month,stars,review
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,"Beratung wirklich sehr gut, nehmen sich Zeit und haben auch ein paar Improvisationstricks auf Lager. Kaufe gerne wieder bei euch ein."
9 Monaten,2022-05-06 17:07:29.694693,05/2022,4,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,3,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,"Wenn ich zum Baumarkt muss dann ganz klar immer Hornbach. Haben alles, Kauf auch gerne Mal mehr dort ein und haben super freundliches und hilfreiches Personal"
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,4,
9 Monaten,2022-05-06 17:07:29.694693,05/2022,1,"Bei Anruf minutenlange Ansagen vom Band. Bevor man dann (angeblich) mit einem Mitarbeiter verbunden wird, wird das Telefonat beendet.Werde künftig wo anders einkaufen."
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,Sehr freundlich unkompliziert und einfach..
9 Monaten,2022-05-06 17:07:29.694693,05/2022,5,Klappt immer gut
10 Monaten,2022-04-06 17:07:29.694693,04/2022,4,
10 Monaten,2022-04-06 17:07:29.694693,04/2022,5,"(Übersetzt von Google) Wir haben unsere Brennholzreserven wieder aufgefüllt, sie haben angesichts der aktuellen Bedingungen ihre Preise nach oben angepasst, aber Hornbach ist nach wie vor ein guter Partner für alle Liebhaber der traditionellen Heizung.Ihre Maschinisten sind sehr professionell und hilfsbereit und außerdem flexibel.(Original)Nous avons de nouveau refait notre reserve de bois de chauffage,ils ont,etant donné les conditions actuelles réajustés leurs tarifs a la hausse,mais Hornbach est encore un bon partenaire pour tout les amateurs de chauffage traditionnels.Leurs machinistes sont très professionnels et serviables en plus d'être flexibles."
10 Monaten,2022-04-06 17:07:29.694693,04/2022,5,
10 Monaten,2022-04-06 17:07:29.694693,04/2022,5,Beratung und Service ist hervorragend.
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,👌
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Kürzlich erwarb ich zwei zauberische Samtpfoten: Catuisha und Meowleeshious <3Ich liebe sie wirklich sehr, es sind schwarze Katzen.Zum Anlass meines neuen Lebensabschnitts als Katzenpapa wollte ich meine Süßen belohnen und habe Ihnen ein Katzenhaus gebaut.Durch die kompetente Beratung Ihrer Mitarbeiter und dem tollen Sortiment, ist mir dies hervorragend geglückt und meine Stubentiger fühlen sich wie Tebartz Van Elst einst! :-)"
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Sehr freundlich
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Sehr nettes zuvorkommendes Personal in der Abteilung Arbeitsplatten und auch sonst bekommt man freundlich geholfen 😄
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"(Übersetzt von Google) Toller Baumarkt. Groß, viel Platz. Freundlicher Laden. Es gibt immer Dinge, die man in Frankreich nicht findet. Und oft günstiger.(Original)Superbe magasin de bricolage. Grand, beaucoup d'espace. Magasin sympathique. Il y a toujours des choses qu'on ne trouve pas en France. Et bien souvent moins chère."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Freundliche und hilfsbereite Mitarbeiter  im Drive-In
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Einfach der beste Baumarkt in der Südpfalz! Sowohl die Preise als auch die Beratung passen! Wir wurden sehr kompetent und hilfsbereit bei unseren Projekten unterstützt.
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,(Übersetzt von Google) Ich brauchte das(Original)Tego było mi trzeba
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Riesen Markt,mit sehr hilfsbereiten Mitarbeitern."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Cool, wir haben 15 Minuten in der Waschstraße verbracht weil sie den Geist aufgab und mussten kurz vor der Ausfahrt rückwärts wieder raus🤣🤣🤣War schon geil."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,1,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Hornbach ist einfach der beste Baumarkt für Heimwerker. Die Preise sind tatsächlich oft etwas besser als bei Gillet oder Globus. Die Auswahl ist viel besser, man bekommt genau das was man für ein Projekt braucht. Der Onlineshop ist absolut super, damit ist die Auswahl nochmal deutlich größer. Allerdings ist die Deko-Auswahl nicht so üppig, es ist halt ein Baumarkt und kein NanuNana."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,1,"Vor 1 Jahr bei Hornbach ARON Basic KS-Fenster weiß  (110 x 130 cm Festverglast) gekauft. Jetzt Glasriss festgestellt in der Mittelscheibe. Durch 6 Jahre Garantie bei Hornbach reklamiert. Kundenservice Mitarbeiter Herr Wolfgang Guth schrieb uns dass der Glasriss durch Sonneneinstrahlung passieren kann und Sie aber nicht in Garantieleistungen gehen. Für uns heißt dass Pech gehabt selber Schuld, weil wir die bösen Sonnenstrahlen auf die Scheibe haben kommen lassen.Super 6 Jahre GarantieFenster dürfen keine Sonne abbekommen."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,2,Überlaufen ! Und was haben 6 - 7 - 8 jährige Jungs für Möglichkeiten ????
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Gut Bau Market
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,erstmal wieder günstig getankt
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Sehr gute Beratung
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,Top sortierte Garten und Pflanzen Abteilung😀
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Ich gehe nur wenn ich in der Pfalz bin und was vom Baumarkt brauche zum Hornbach da dass schon vor viele Jahre mein Baumarkt war in dem ich gerne eingekauft habe da der Service und die Freundlichkeit nach all den Jahren nicht geändert hat, wie ich bei meinem letzten Besuch festgestellt habe. Jetzt bin ich Hauptsächlich nur noch zum tanken dort bevor ich meine Heimreise ins Scwabenländle antreten da das Benzin Super günstig ist."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Bin positiv beeindruckt!Die Firma ist sehr sozial eingestellt, verteilt wohl großzügig Spenden!"
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,Passt alles gross viel Auswahl...
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Immer wieder günstige Preise
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,Immer gut für den Einkauf und zum tanken
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,3,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,Sehr freundliche Berater und ein gutes Sortiment.
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Man bekommt was man braucht zu vernünftigen Preisen
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Groß, freundliche Leute, viel Auswahl"
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Sehr gut. Herzlichen Dank
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,Gut durchsortierte Markt. Personal Sachkundig und freundlich. Macht weiter so.
10 Monaten,2022-04-06 17:07:29.695694,04/2022,5,"Mit Abstand der Beste Hornbach Markt im Umkreis. Fahren extra von Karlsruhe dorthin, da die Beratung etc nirgends besser ist."
10 Monaten,2022-04-06 17:07:29.695694,04/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,Top Beratung und Preis!
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,(Übersetzt von Google) Ein großer Baumarkt mit professionellem Service(Original)Duży sklep budowlany z profesjoną obsługą
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,(Übersetzt von Google) Hier ist die Einfahrt zur LKW-Entladung. Es ging reibungslos.(Original)Tu wjazd na rozładunek LKW. Poszło sprawnie.
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,Ok
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,"Einer der Besten! Echt jetzt, hat fast alles, groß, Parkplätze. Alles gut."
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,"Er gerade auf der Durchreise, bin nur tanken gegangen das war super günstig. Das nächste Mal schauen ich im Baumarkt vorbei."
11 Monaten,2022-03-07 17:07:29.695694,03/2022,3,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,"Ich habe sehr schön sachen gefunden..Ein Ort, der einen Besuch wert ist.  Es hat alles, was ein Zuhause braucht ... super."
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,Sehr gute gepflegte Zoo Abteilung b.z.Fischabteilung
11 Monaten,2022-03-07 17:07:29.695694,03/2022,1,"Wenn man auf der Homepage nachschaut, und feststellet daß 12 Fallrohre vorrätig sind, vor Ort jedoch keines verfügbar ist fühlt man sich sehr Veräppelt. Der Mitarbeiter war zwar, wegen Fehlbestand, sehr bemüht, das Hilft mir jedoch nicht weiter. Bernzin vergeudet, 2.Std Zeit verplempert. Unterm Strich hätte ich es Bequemer und Billiger im Internet bestellt und nach Hause Schicken lassen.Soll mir eine Lehre sein !!"
11 Monaten,2022-03-07 17:07:29.695694,03/2022,3,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,"Super und relativ günstiger Baumarkt, wo man fast alles bekommt."
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,Wie immer gut geholfen bekommen.
11 Monaten,2022-03-07 17:07:29.695694,03/2022,4,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,
11 Monaten,2022-03-07 17:07:29.695694,03/2022,5,Es gibt nichts auszusetzen.  Alles Bestens.
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Super großes Sortiment!
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,All in one place. Great(Übersetzt von Google)Alles an einem Ort. Groß
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,"Ich wurde gut und umfassend beraten. Allerdings war erst mal kein Verkäufer sichtbar, ich musste erst an der Kasse darum bitten einen Verkäufer zu rufen."
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,Die  Ware online zur Abholung bestellt. Bei der Abholung war alles bestens.Das Gelände vom Drive In ist übersichtlich.Die benötige Ware kann optimal angefahren und geladen werden.Immer wieder gerne....
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,1,"Corona-Regeln werden in diesen Baumarkt nicht im Ansatz eingehalten.An keinem der Eingänge werden die laut Aushang geltenden 2G-Bedingungen überprüft. Nichts.Schlimmer noch, in allen Bereichen laufen (und fahren) die Mitarbeiter ohne Schutz über Nase und Mund herum*. Mitarbeiter mit Schutz, und richtig getragenem Schutz sind in der absoluten Minderheit, an einer Hand zu zählen.Eine absolute Katastrophe!* Mitarbeiter an Infoständen und Kassen, also hinter (Plexi-)Glas natürlich nicht mitgezählt."
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,(Übersetzt von Google) Schneller und billiger Kraftstoff.(Original)Szybko i tanie paliwo.
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,"Sehr freundliche Mitarbeiter,  alle hilfsbereit und immer zur Stelle. Sehr positiv"
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Sehr nettes und kompetentes Personal. Immer wieder gerne.
1 Jahr,2022-01-31 17:07:29.695694,01/2022,3,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,2,"Mich wundert es echt, dass Hornbach in Bornheim die Zentrale hat und man dort keinen soliden Markt zustande bringt. Er ist schon sehr in die Jahre gekommen und dreckig. Außerdem wurde m.E. das Personal sehr ausgedünnt. Perfekt ist natürlich die Preisgarantie!"
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,1,Sher schlechter Qualität benzin und Diesel nee wieder
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Sehr gute Beratung.
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Alles ok
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Perfekt
1 Jahr,2022-01-31 17:07:29.695694,01/2022,1,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Sehr kompetente Beratung
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Mein liebster Baumarkt. Nettes Personal und eine gute Auswahl.
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,Hornbach halt
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,"Super sortiert, klasse Beratung und super freundliches und kompetentes Personal."
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.695694,01/2022,5,Toller Baumarkt 👍
1 Jahr,2022-01-31 17:07:29.695694,01/2022,4,Immer wieder gerne...
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Wie immer gut
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Super ♥️ ♥️
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Baumarkt halt
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Tolle Auswahl
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Der beste Baumarkt den es überhaupt in der EU. gibt. Zudem ist auch das Benzin ⛽ fast immer billiger als bei den anderen Tankstellen.⛽ Der Hornbach bekommt von mir ne Eins mit fünf Sternen 🌟 🌟 🌟 🌟 🌟Da kann der Gillet Hagebaumarkt nicht mithalten!!!!    ⚒🛠🔧🔩  🗜😉👍
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,1,"Ich habe nur Ärger mit Fliesen, Badmöbel von Hornbach gehabt. Schäden. Risse etc. Reklamation wird ewig in die Lange gezogen. Rückmeldungen erfolgen nur auf Nachfragen mit voriger ewiger Warteschleife. Wenn Mitarbeiter Auskunft gibt und man dann anschließend im Markt steht ist dieser grundsätzlich in der Pause oder hat frei. Widersprüchliche Aussagen von anwesenden Mitarbeitern. Früherer Email Verkehr wird vollständig ignoriert und man wird nur vertröstet. Wenn der Fliese hersteller  nicht selbst zu mir Kontakt aufgenommen hätte und sich von mir die Fotos der Schäden direkt hätte schicken lassen wäre mein Bad heute noch nicht fertig. Nicht mal die Bilder der Schäden kann Hornbach an seine Lieferanten weiter leiten. Ich kann jedem nur abraten dort größeren Einkauf zu tätigen. Der Service ist das Letzte und der Kunde wird bei Reklamationen nur probiert abzuwimmeln. Ich weiß nicht wieviel Kilometer und Zeit ich investiert habe um die Problem notdürftig zu klären. Nie wieder, ausser Tanken!"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Alles was das Handwerker Herz begehrt!
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Tolles Familienunternehmen. LG euer Gockelwirt aus Minfeld, Mario"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,Schade.. Kein Mensch interessiert hier Corona
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Optionale Anbindung, mit grosser Tankstelle, Waschstrasse, auch Plätze zum Selberwaschen mit mehreren Staubsaugerplätzen.... auch andere Läden u Apotheke angeschlossen...."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,"Wie jeder andere Baumarkt auch. Hat kein High Light. Reingehen, bezahlen und raus."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Riesen Auswahl und hier findet man sogar Verkäufer und auch noch mit Ahnung von der Materie
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Preis - Leistung- TOP
1 Jahr,2022-01-31 17:07:29.696694,01/2022,2,Sehr schöne Weihnachtsdekoration aber Christbäume Kathastrophe
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Hornheim 😏
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,"Riesiger Baumarkt mit entsprechender Auswahl, mit Drive-In Einkauf"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,"Verschiedene Artikel kann man nicht im Markt kaufen, die kann man nur Online bestellen."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Sehr viel Auswahl und gute Preise im Vergleich zu anderen Baumärkten.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Habe noch nie so einen fetten Baumarkt gesehen, hier bekommt man wirklich ALLES!Und die Currywurst vornean hat auch noch geschmeckt, sind rundherum zufrieden mit unserem Besuch."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Freundliches Personal, Produktrückgabe, auch wenn in Stuttgart gekauft, zurückgeben in Landau, überhaupt kein Problem. Genügend Parkplätze vorhanden.  Grosse Auswahl.  Sehr zu empfehlen. M.Schiel"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Habe immer alles bekommen was ich gesucht habe das ist echt sehr zufrieden
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Top 😉(Übersetzt von Google)Spitze 😉
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Bekommen da alles was ich brauche top
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,1,Wenn man als Frau in einen Baumarkt geht erhofft man sich Hilfe von einem Mitarbeiter in der Eisenwaren Abteilung.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Oh wie immer was gefunden, gute Ware super  nettes Personal"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Gute Preise
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,Habe nur den Parkplatz genutzt.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Wie immer
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Sehr Freundliche Kollegen
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,"Sauber,freundliches Personal den Hygienevorschriften nachgekommen"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,1,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Sehr große Auswahl und immer gute Preise. Mitarbeiter sind immer freundlich und hilfsbereit. Drive In ist praktisch und die Abwicklung schnell und unkompliziert. Auch Click & Collect funktioniert immer schnell und reibungslos.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Was man so braucht und auch nicht bekommt man hier!
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Bester Baumarkt der Umgebung
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Top(Übersetzt von Google)oben
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Gute Auswahl, gute Produkte, faire Preise, genügend Parkplätze."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,- sehr gutes Sortiment- gute Preise- Benzin/ Diesel Preise unschlagbar
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Finde es super, dass sie kein G2 und G3 führen. Das nenne ich Menschen, die es verstanden haben, was es heisst ein Mensch zu sein und zusammen zu halten und nicht bei der Spaltung des Volkes mit zu machen. Hut ab !"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,1,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Dieser Besuch hat sich gelohnt, vor allem wegen der super Beratung in der Sanitärabteilung,danke"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Ich liebe diesen Baumarkt. Man bekommt dort so ziemlich alles. Die Mitarbeiter sind sehr hilfsbereit und auch die Kunden dort. Man wird von allen Seiten beraten wenn man mal fragend vor einem Regal steht.Der Parkplatz ist groß genug.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,(Übersetzt von Google) Hier finden Sie alles(Original)Aici găsiți de toate
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Kriegste alles
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,1,"(Übersetzt von Google) Es ist bedauerlich, dass ein Online-Verkaufsunternehmen antwortet, dass es keinen Verpackungsservice gibt, keine Alternative bietet und sogar vorschlägt, dass sich das Transportunternehmen darum kümmert, mangelnde Seriosität und Kommunikation sowie völlig unflexibel und nicht sehr einfühlsam mit Ihren Kunden.(Original)Lamentable que una empresa de venta online responda que no tienen servicio de empaquetado, no dando ningún tipo de alternativa e incluso proponiendo que la empresa de transporte se encargue de eso ¿?, falta de seriedad y comunicación además de ser totalmente inflexibles y poco empáticos con sus clientes."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Mann findet immer etwas
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Typisch Hornbach, alles ok! Alle sind freundlich und helfen gerne weiter!"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Super Geschäft tolle Angebote sehr kompotentes Personal. Höflich und freundlich. Ich würde zu jeder Zeit wieder dort einkaufen.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Leider nicht alles bekommen aber sonst wirklich alles gut 👍
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Eben Hornbach
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,Nicht der beste Service.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Sehr guter Baumarkt  !!! ☺👍👍👍
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,"(Übersetzt von Google) Ich habe fast alles gefunden, was ich brauchte.(Original)Aproape tot ce am avut nevoie am găsit."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Gut sortiert,  nette Mitarbeiter,  mein Lieblingsbaumarkt"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,Soweit gut!Aber Produkte sind in Neustadt viel günstiger!
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Einer der besseren Baumärkte in der Region. Hier gibt's oft auch Markenware und nicht nur billig.
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,Das ist kein Baumarkt sondern ein Paradies
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"Gute Auswahl, gute Angebote gerne wieder"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,"Ordentlich ""aufgeräumter "" Markt, engagierte Mitarbeiter/innen in der Fliesenabteilung"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,"(Übersetzt von Google) Sehr groß, viele Produkte. Zugängliche Preise. Gute Qualität. Produktvielfalt. Angenehme Atmosphäre. Freundliches Personal. Warenrücknahme. Holz, Heizung, Motokultur, Tür, Treppe, Fenster, Parkettboden, Strom, Bad usw. Vollgepackt mit Produkten(Original)Très grand, beaucoup de produits. Prix accessibles. Bonne qualité. Diversité des produits. Ambiance agréable. Personnel sympathique. Retrait des marchandises. Bois, chauffage, motoculture, porte, escalier, fenêtres, parquets, électricité, salle de bains, etc.. Plein plein de produits"
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,4,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
1 Jahr,2022-01-31 17:07:29.696694,01/2022,3,"Dort War Flohmarkt, War was anderes  aber es ging."
1 Jahr,2022-01-31 17:07:29.696694,01/2022,5,
